-0.231403	0.058917
-0.540414	-0.996578
0.0163961	0.030654
0.638395	0.414962
-0.123652	0.777772
0.063062	0.22077
0.749049	0.69481
0.625402	0.482504
-0.28737	-0.684414
1.49209	0.358299
-0.118902	-0.973917
-0.379487	-0.358118
-0.593419	-0.671772
0.134824	-0.153444
-0.132096	0.0278142
0.765816	0.447927
1.06269	0.920467
0.427184	0.712531
0.917158	0.796194
-0.211269	0.277003
-0.829428	-1.02924
-0.10802	-0.077358
1.26922	1.09714
0.0596334	-0.0741187
-0.219573	-0.638798
-1.29787	-0.959675
0.987281	0.575003
-1.27028	-0.604363
-0.188595	0.413085
0.308431	-0.537399
0.29223	0.510981
0.244034	-0.264041
1.09422	0.485097
0.418282	0.369904
0.754042	0.57674
0.0676394	-0.377128
-0.253624	0.0629226
-0.760996	-0.795974
0.0637777	0.0717726
-0.289395	0.195005
-0.34542	0.122187
0.843237	1.0344
0.0668454	0.120692
0.434687	-0.351236
0.503165	0.89776
-0.370121	0.0502843
-0.949882	-0.0993266
0.0559774	0.00431847
0.2632	0.833968
-1.96381	-2.076
-0.226715	-0.472868
-0.631379	0.0487602
0.910398	0.383795
0.228207	0.466407
0.586675	0.194037
0.112821	-0.306762
-0.416688	-0.579344
0.39366	0.904236
-0.157385	-0.348066
-0.180469	-0.296703
0.698981	0.994904
0.106587	0.667562
-1.1853	-1.15552
0.852383	0.416272
1.13821	1.20511
0.539292	0.476458
-1.84395	-0.795795
0.237925	0.577498
-0.92812	-1.83331
-0.521345	-0.950133
-0.358822	0.139278
-0.380127	0.00386451
1.66936	1.21413
-0.422307	-0.28475
0.252174	0.186693
-1.75715	-1.24812
0.886376	1.33451
-0.452239	-0.106813
0.172909	0.176396
0.332111	0.238976
-1.34608	-0.732768
-0.0248305	0.346874
-0.448016	-0.723236
-0.938582	-1.07045
-0.827343	0.125828
-0.0578548	-1.11628
0.562991	-0.203634
-0.364886	-0.0117091
-0.0619095	0.0466464
-0.704719	0.0105474
0.0703549	-0.331915
-0.219738	-0.0970076
-0.402	-0.298153
-1.19425	-1.0357
1.35202	1.45068
-0.10269	-0.71268
-0.376253	0.00281459
-0.994188	-0.782881
-0.694133	-0.373224
0.402288	0.74877
-0.22183	0.0531663
0.283796	-0.217708
-0.857107	-0.988986
-0.380766	-0.510253
0.317424	0.253801
0.0950213	0.110997
0.0866887	-0.229482
0.0285193	0.0424676
-0.452437	-0.567292
0.549948	0.204945
0.396875	0.735822
-1.49354	-1.05542
0.20589	-0.463436
0.464314	0.348459
-1.21671	-1.15543
-0.125754	-0.759101
0.458269	0.132765
0.981909	0.0339769
-0.389335	-1.08271
0.146084	0.628018
0.658401	1.13426
0.333886	-0.282101
-1.12884	-1.01878
0.183711	-0.0353815
-0.470808	-0.546496
-0.664442	-1.32796
