-0.570109	0.397623
-0.00822287	-1.52877
-0.000238045	0.0472882
0.899067	0.15429
-1.17531	1.82943
-0.120931	0.404763
0.812328	0.631532
0.792116	0.31579
0.175848	-1.14763
2.81484	-0.964455
0.878615	-1.97143
-0.404418	-0.333187
-0.502007	-0.763184
0.471137	-0.489757
-0.318658	0.214376
1.13669	0.0770561
1.22863	0.754536
0.0942795	1.04544
1.05828	0.65507
-0.78092	0.846653
-0.596315	-1.26235
-0.143792	-0.0415859
1.46999	0.89637
0.215678	-0.230163
0.269522	-1.12789
-1.69244	-0.565111
1.46827	0.0940116
-2.04717	0.172535
-0.890555	1.11505
1.29523	-1.5242
0.0370209	0.76619
0.836787	-0.856794
1.80487	-0.22555
0.474722	0.313464
0.960894	0.369888
0.586535	-0.896023
-0.622928	0.432227
-0.720188	-0.836782
0.0544504	0.0810999
-0.854528	0.760138
-0.890962	0.667729
0.620216	1.25742
0.00402483	0.183512
1.3516	-1.26815
0.0428044	1.35812
-0.860594	0.540757
-1.9422	0.892988
0.116246	-0.0559502
-0.402696	1.49986
-1.83292	-2.20688
0.0604643	-0.760047
-1.42487	0.842256
1.52477	-0.230575
-0.0496916	0.744306
1.04475	-0.264042
0.602335	-0.796275
-0.226923	-0.769109
-0.202012	1.49991
0.065077	-0.570528
-0.044862	-0.43231
0.353738	1.34015
-0.547884	1.32203
-1.22005	-1.12078
1.36118	-0.0925247
1.06016	1.28317
0.612598	0.403152
-3.06679	0.427048
-0.158244	0.973667
0.12794	-2.88937
-0.0210926	-1.45039
-0.939938	0.720395
-0.828116	0.451854
2.20047	0.683017
-0.582791	-0.124266
0.328568	0.110299
-2.35102	-0.654253
0.363551	1.85734
-0.855236	0.296185
0.168842	0.180463
0.440769	0.130317
-2.0616	-0.0172425
-0.458485	0.780529
-0.126927	-1.04433
-0.78474	-1.22429
-1.93938	1.23786
1.17697	-2.3511
1.45739	-1.09803
-0.776925	0.40033
-0.188558	0.173295
-1.5392	0.845025
0.53967	-0.80123
-0.362923	0.0461774
-0.523155	-0.176998
-1.37923	-0.850715
1.23692	1.56578
0.608965	-1.42434
-0.818499	0.44506
-1.24071	-0.536356
-1.06853	0.00117026
-0.00194076	1.153
-0.54266	0.373996
0.868885	-0.802797
-0.703249	-1.14284
-0.229698	-0.661322
0.39165	0.179574
0.0763828	0.129636
0.455555	-0.598348
0.0122463	0.0587406
-0.318439	-0.701289
0.952451	-0.197559
0.00143649	1.13126
-2.00468	-0.544288
0.986771	-1.24432
0.599478	0.213295
-1.28819	-1.08394
0.613149	-1.498
0.838025	-0.246991
2.08783	-1.07194
0.419605	-1.89165
-0.416171	1.19027
0.103237	1.68942
1.05254	-1.00075
-1.25724	-0.89038
0.43932	-0.29099
-0.382505	-0.634798
0.109665	-2.10207
-0.24568	0.362864
1.11994	-1.71919
-0.116445	0.720735
-0.197613	0.0728247
0.711058	-0.291579
1.10293	0.714301
1.23435	0.461625
1.51784	-0.02641
0.003322	-0.538416
-0.394542	-0.296164
0.00227728	-0.17335
-0.484117	0.590297
1.13094	-0.628509
0.76851	0.868994
0.336525	1.15036
0.364303	3.15383
0.476341	0.636658
3.37386	-0.762256
-1.50263	1.53638
-1.067	0.350594
0.0368973	-0.144704
-0.259257	2.46116
-0.894154	-0.544126
1.93983	-0.584637
0.145866	0.594102
-0.853005	-1.15562
0.114176	0.641917
0.622785	-0.359996
0.302377	1.42361
0.77583	-1.81712
1.14671	0.841001
0.121756	-0.174946
-0.49281	-1.21172
-1.46486	-1.21758
-2.15945	-0.363206
-0.124362	0.375885
0.202903	-0.0338772
0.320274	0.610697
-1.49855	0.989532
0.722961	-0.462074
0.426531	0.380146
-0.210981	1.14849
1.09121	1.03051
-0.11851	-1.26728
-0.703245	-0.814586
3.61943	-1.62067
-0.351799	0.116308
0.401071	-1.47739
-0.513194	-2.03773
0.611784	1.04644
-1.8637	1.22875
1.02012	0.593254
0.24258	-1.02276
1.1148	0.524383
-1.39754	-0.35565
0.662763	0.915911
-1.52441	-0.917279
-0.666806	0.83794
-1.61961	-0.0794676
-0.537003	0.329861
-0.0391859	-1.36649
-1.37053	-0.285559
0.891368	-1.82075
-1.29691	1.02072
0.0268092	-1.35726
-2.64143	0.708826
0.653454	0.802706
1.17932	-0.79575
-0.315327	1.41935
-0.609645	1.32952
-0.197913	-2.60692
0.587819	-0.0338111
1.34249	-0.725896
-1.82783	-1.03716
-0.73652	1.39573
-1.06351	0.467431
-0.0180378	-0.693018
1.25336	1.50097
-0.724658	-0.430938
-1.01333	0.225835
1.43237	-0.516042
1.47654	1.04662
-1.04737	-0.253284
-0.55892	-0.598584
0.414202	0.532687
-0.844958	-0.102318
0.738834	-0.731112
-0.782404	-0.762916
-1.43289	-0.0614273
0.822716	1.40511
-0.626052	0.228693
-1.72066	0.593347
-0.745075	0.313908
-0.458112	0.011367
1.38632	0.434577
-1.35925	-0.083239
-0.226126	-0.730712
-0.686368	1.40006
0.340352	-0.543773
-0.265571	0.639247
1.5608	-0.629269
-1.0182	0.758709
1.24336	-0.421329
-1.52103	0.668059
-0.373019	1.24643
0.0824146	-0.438021
0.405835	0.89768
-1.60796	-1.07444
-1.49539	-1.24881
-0.799112	-0.37657
0.919976	-0.156203
1.20869	0.67534
-0.721332	0.344479
1.9176	0.380273
0.137197	-0.689113
-0.455191	-0.271526
0.557104	0.148126
0.0377648	-2.09574
-0.203437	0.236808
-0.187692	1.25814
1.77168	0.33708
0.791447	1.0196
0.303348	-0.117868
-1.38124	-0.196132
-0.935674	1.6776
0.165162	-0.525862
-2.76699	-0.611445
1.46305	-2.55404
-0.118222	-1.02185
2.3016	0.0751898
2.01053	-0.833185
1.04541	0.923284
0.574886	-1.0183
-0.312146	-1.10724
-2.72781	0.736186
-0.0776921	0.363534
-2.14719	1.54394
-0.358063	0.867616
-0.211334	1.4744
0.907382	-0.252432
-0.203046	1.91758
-2.56858	-0.437242
0.124193	-0.276422
0.640451	-1.0882
-0.451284	-0.678402
1.54216	0.39485
0.983657	-0.0167734
-1.35651	-1.28403
-0.749347	0.924218
-0.807567	-0.56932
0.1065	-0.808523
-0.654403	-0.449348
0.933796	-0.977316
0.264241	-0.174432
1.19141	-0.112335
0.449027	1.17014
2.38351	-1.64253
-1.77399	0.356758
-0.664394	0.495806
-0.854844	-0.393476
0.0195298	0.191882
-1.37833	0.0264537
-0.609806	1.64908
-0.233454	0.202623
-0.0812378	-0.501084
-1.12589	-0.469234
0.983921	-0.278785
0.533588	0.61489
-0.998198	0.0145411
-0.171883	1.61624
0.110939	-0.329159
-0.0252917	-1.6589
-1.62279	-0.0596258
0.0221566	-1.94429
-0.587722	-1.78298
0.528209	-0.613323
0.180921	1.45784
0.0232094	0.206205
0.500913	1.44519
-1.38281	0.392327
-0.541674	0.285608
0.748315	-0.219866
-0.348538	0.217111
0.648462	-1.1419
0.597742	1.51349
-0.0602046	0.437341
-0.588313	0.588179
-0.623822	0.916875
-0.242766	-0.518072
-1.13757	-0.014243
0.694013	-0.539463
1.19604	0.0901209
-1.12079	0.313617
-1.78359	-1.03268
1.53227	0.79066
-0.831595	1.22581
