2.05892	2.2314
1.00342	2.54041
2.03065	1.9836
2.41496	1.36161
2.77777	2.12365
2.22077	1.93694
2.69481	1.25095
2.4825	1.3746
1.31559	2.28737
2.3583	0.507912
1.02608	2.1189
1.64188	2.37949
1.32823	2.59342
1.84656	1.86518
2.02781	2.1321
2.44793	1.23418
2.92047	0.937306
2.71253	1.57282
2.79619	1.08284
2.277	2.21127
0.970761	2.82943
1.92264	2.10802
3.09714	0.73078
1.92588	1.94037
1.3612	2.21957
1.04033	3.29787
2.575	1.01272
1.39564	3.27028
2.41309	2.18859
1.4626	1.69157
2.51098	1.70777
1.73596	1.75597
2.4851	0.905778
2.3699	1.58172
2.57674	1.24596
1.62287	1.93236
2.06292	2.25362
1.20403	2.761
2.07177	1.93622
2.195	2.2894
2.12219	2.34542
3.0344	1.15676
2.12069	1.93315
1.64876	1.56531
2.89776	1.49684
2.05028	2.37012
1.90067	2.94988
2.00432	1.94402
2.83397	1.7368
-0.0759966	3.96381
1.52713	2.22671
2.04876	2.63138
2.38379	1.0896
2.46641	1.77179
2.19404	1.41332
1.69324	1.88718
1.42066	2.41669
2.90424	1.60634
1.65193	2.15738
1.7033	2.18047
2.9949	1.30102
2.66756	1.89341
0.844476	3.1853
2.41627	1.14762
3.20511	0.86179
2.47646	1.46071
1.20421	3.84395
2.5775	1.76208
0.166686	2.92812
1.04987	2.52135
2.13928	2.35882
2.00386	2.38013
3.21413	0.330638
1.71525	2.42231
2.18669	1.74783
0.751879	3.75715
3.33451	1.11362
1.89319	2.45224
2.1764	1.82709
2.23898	1.66789
1.26723	3.34608
2.34687	2.02483
1.27676	2.44802
0.929553	2.93858
2.12583	2.82734
0.883722	2.05785
1.79637	1.43701
1.98829	2.36489
2.04665	2.06191
2.01055	2.70472
1.66808	1.92965
1.90299	2.21974
1.70185	2.402
0.964304	3.19425
3.45068	0.64798
1.28732	2.10269
2.00281	2.37625
1.21712	2.99419
1.62678	2.69413
2.74877	1.59771
2.05317	2.22183
1.78229	1.7162
1.01101	2.85711
1.48975	2.38077
2.2538	1.68258
2.111	1.90498
1.77052	1.91331
2.04247	1.97148
1.43271	2.45244
2.20494	1.45005
2.73582	1.60313
0.944576	3.49354
1.53656	1.79411
2.34846	1.53569
0.844569	3.21671
1.2409	2.12575
2.13276	1.54173
2.03398	1.01809
0.917288	2.38933
2.62802	1.85392
3.13426	1.3416
1.7179	1.66611
0.981221	3.12884
1.96462	1.81629
1.4535	2.47081
0.672038	2.66444
2.14987	2.03269
1.2745	1.87376
2.42772	1.82343
1.97817	2.10296
2.05934	1.63986
2.85032	1.03309
2.73208	1.0361
2.51408	1.02265
1.65119	2.18629
1.6694	2.36011
1.88812	2.05919
2.21425	2.10807
1.9873	1.48487
2.83382	1.19632
2.86552	1.37863
4.1775	0.659362
2.58055	1.46755
2.68538	0.0737813
2.47273	2.43898
1.85443	2.57084
1.91886	2.02666
3.50901	1.30711
1.33336	2.77164
2.29893	0.943735
2.43722	1.69725
0.950293	2.95892
2.45721	1.70111
1.98398	1.72119
3.03118	1.30519
1.09041	2.1317
2.948	0.960291
1.9289	1.98209
1.0399	2.74443
0.695874	3.37831
1.00811	3.53076
2.2008	1.94928
2.049	1.87997
2.50905	1.57808
2.11871	2.62772
1.95269	1.6918
2.39638	1.5897
2.67268	1.73517
3.05176	0.930033
1.13479	2.52058
1.22438	2.74221
2.21337	0.214605
1.95247	2.18796
1.18007	2.25639
0.495859	3.04678
2.89431	1.23609
2.14639	2.78134
2.74266	1.12928
1.42011	2.20029
2.73103	1.09185
1.27969	3.03288
2.82731	1.24864
0.870225	3.31191
